"Step","amigo_map66_teacherhorizon20_seed1 - eval_episode_reward"
"35000","-0.052400000393390656"
"70000","-0.02800000086426735"
"105000","-0.024000000208616257"
"140000","-0.01640000194311142"
"175000","-0.04259999841451645"
"210000","-0.03400000184774399"
"245000","-0.02279999852180481"
"280000","-0.003200000151991844"
"315000","-0.006000000052154064"
"350000","-0.0020000000949949026"
"385000","-0.0020000000949949026"
"420000","-0.0020000000949949026"
"455000","-0.004399999976158142"
"490000","-0.004399999976158142"
"525000","-0.0036000001709908247"
"560000","-0.005200000014156103"
"595000","-0.000800000037997961"
"630000","-0.008400000631809235"
"665000","-0.0020000000949949026"
"700000","-0.003599999938160181"
"735000","-0.007199999876320362"
"770000","-0.006000000052154064"
"805000","-0.008400000631809235"
"840000","-0.006400000303983688"
"875000","-0.0068000005558133125"
"910000","-0.007600000593811274"
"945000","-0.004399999976158142"
"980000","-0.006000000052154064"
"1015000","-0.00559999980032444"
"1050000","-0.006400000303983688"
"1085000","-0.005600000265985727"
"1120000","-0.00559999980032444"
"1155000","-0.004399999976158142"
"1190000","-0.006000000052154064"
"1225000","-0.004000000189989805"
"1260000","-0.004800000227987766"
"1295000","-0.01040000095963478"
"1330000","-0.013600001111626623"
"1365000","-0.009200000204145908"
"1400000","-0.020400000736117363"
"1435000","-0.014800000004470348"
"1470000","-0.012799999676644802"
"1505000","-0.01360000018030405"
"1540000","-0.01360000018030405"
"1575000","-0.00800000037997961"
"1610000","-0.007600000593811274"
"1645000","-0.006800000090152025"
"1680000","-0.008799999952316284"
"1715000","-0.003200000151991844"
"1750000","-0.003200000384822488"
"1785000","-0.006400000303983688"
"1820000","-0.009600000455975533"
"1855000","-0.012800001539289951"
"1890000","-0.012800000607967377"
"1925000","-0.009200001135468485"
"1960000","-0.015200001187622547"
"1995000","-0.014000000432133676"
"2030000","-0.015200001187622547"
"2065000","-0.014800000004470348"
"2100000","-0.013199999928474426"
"2135000","-0.012600000016391276"
"2170000","-0.008799999952316284"
"2205000","-0.01080000028014183"
"2240000","-0.012000000104308128"
"2275000","-0.009600000455975533"
"2310000","-0.01640000194311142"
"2345000","-0.01160000078380108"
"2380000","-0.01360000018030405"
"2415000","-0.01080000028014183"
"2450000","-0.007600000593811274"
"2485000","-0.011200000531971456"
"2520000","-0.0068000005558133125"
"2555000","-0.009999999776482582"
"2590000","-0.006400000303983688"
"2625000","-0.006800000090152025"
"2660000","-0.015200001187622547"
"2695000","-0.006400000303983688"
"2730000","-0.013599999248981476"
"2765000","-0.007600000593811274"
"2800000","-0.01040000095963478"
"2835000","-0.009200000204145908"
"2870000","-0.006800000090152025"
"2905000","-0.007199999876320362"
"2940000","-0.006400000303983688"
"2975000","-0.004399999976158142"
"3010000","-0.005600000265985727"
"3045000","-0.007200000341981649"
"3080000","-0.0052000004798173904"
"3115000","-0.005200000014156103"
"3150000","-0.004399999976158142"
"3185000","-0.004399999976158142"
"3220000","-0.006000000052154064"
"3255000","-0.006000000052154064"
"3290000","-0.004399999976158142"
"3325000","-0.007600000128149986"
"3360000","-0.012800000607967377"
"3395000","-0.007600000593811274"
"3430000","-0.013199999928474426"
"3465000","-0.011200000531971456"
"3500000","-0.009200001135468485"
"3535000","-0.006000000052154064"
"3570000","-0.006400000769644976"
"3605000","-0.006400000303983688"
"3640000","-0.007600000593811274"
"3675000","-0.004800000227987766"
"3710000","-0.007200000807642937"
"3745000","-0.015200000256299973"
"3780000","-0.00800000037997961"
"3815000","-0.006000000052154064"
"3850000","-0.006400000303983688"
"3885000","-0.004800000227987766"
"3920000","-0.009600000455975533"
"3955000","-0.005200000014156103"
"3990000","-0.003599999938160181"
"4025000","-0.006400000303983688"
"4060000","-0.007600000128149986"
"4095000","-0.006400000303983688"
"4130000","-0.006800000090152025"
"4165000","-0.00839999970048666"
"4200000","-0.004399999976158142"
"4235000","-0.007600000128149986"
"4270000","-0.004800000227987766"
"4305000","-0.006000000052154064"
"4340000","-0.006000000052154064"
"4375000","-0.005200000014156103"
"4410000","-0.004800000227987766"
"4445000","-0.0036000001709908247"
"4480000","-0.004399999976158142"
"4515000","-0.003599999938160181"
"4550000","-0.003599999938160181"
"4585000","-0.00839999970048666"
"4620000","-0.004399999976158142"
"4655000","-0.002400000113993883"
"4690000","-0.0012000000569969416"
"4725000","-0.003599999938160181"
"4760000","-0.006400000303983688"
"4795000","-0.003599999938160181"
"4830000","-0.00559999980032444"
"4865000","-0.003599999938160181"
"4900000","-0.006400000303983688"
"4935000","-0.0028000001329928637"
"4970000","-0.001600000075995922"
"5005000","-0.0020000000949949026"
"5040000","-0.002400000113993883"
"5075000","-0.0020000000949949026"
"5110000","-0.003200000384822488"
"5145000","-0.005600000265985727"
"5180000","-0.00559999980032444"
"5215000","-0.000800000037997961"
"5250000","-0.0012000000569969416"
"5285000","-0.002400000113993883"
"5320000","-0.005200000014156103"
"5355000","-0.0012000000569969416"
"5390000","-0.00839999970048666"
"5425000","-0.005600000265985727"
"5460000","-0.004000000189989805"
"5495000","-0.0020000000949949026"
"5530000","-0.002400000113993883"
"5565000","-0.000800000037997961"
"5600000","-0.001600000075995922"
"5635000","-0.003200000151991844"
"5670000","-0.003800000064074993"
"5705000","-0.0020000000949949026"
"5740000","-0.0020000000949949026"
"5775000","-0.003200000151991844"
"5810000","-0.0020000000949949026"
"5845000","-0.001600000075995922"
"5880000","-0.001600000075995922"
"5915000","-0.001600000075995922"
"5950000","-0.00279999990016222"
"5985000","-0.003200000151991844"
"6020000","-0.0020000000949949026"
"6055000","0"
"6090000","-0.004399999976158142"
"6125000","-0.001600000075995922"
"6160000","-0.002400000113993883"
"6195000","-0.004800000227987766"
"6230000","-0.003200000151991844"
"6265000","-0.001600000075995922"
"6300000","-0.009200001135468485"
"6335000","-0.003599999938160181"
"6370000","-0.003200000151991844"
"6405000","-0.004800000227987766"
"6440000","-0.004000000189989805"
"6475000","-0.002400000113993883"
"6510000","-0.004800000227987766"
"6545000","-0.002400000113993883"
"6580000","-0.0036000001709908247"
"6615000","-0.003200000151991844"
"6650000","-0.002400000113993883"
"6685000","-0.00279999990016222"
"6720000","-0.001600000075995922"
"6755000","-0.002400000113993883"
"6790000","-0.0020000000949949026"
"6825000","-0.0020000000949949026"
"6860000","-0.00279999990016222"
"6895000","-0.0004000000189989805"
"6930000","-0.00279999990016222"
"6965000","-0.002400000113993883"
"7000000","-0.0028000001329928637"
"7035000","-0.002400000113993883"
"7070000","-0.0020000000949949026"
"7105000","-0.004800000227987766"
"7140000","-0.006800000090152025"
"7175000","-0.002400000113993883"
"7210000","-0.002400000113993883"
"7245000","-0.000800000037997961"
"7280000","-0.002400000113993883"
"7315000","-0.006400000303983688"
"7350000","-0.003200000151991844"
"7385000","-0.002400000113993883"
"7420000","-0.00279999990016222"
"7455000","-0.001600000075995922"
"7490000","-0.001600000075995922"
"7525000","0"
"7560000","-0.0028000001329928637"
"7595000","-0.00279999990016222"
"7630000","-0.001600000075995922"
"7665000","-0.004800000227987766"
"7700000","-0.004000000189989805"
"7735000","-0.0004000000189989805"
"7770000","-0.004800000227987766"
"7805000","-0.0012000000569969416"
"7840000","-0.0052000004798173904"
"7875000","-0.0028000001329928637"
"7910000","-0.003599999938160181"
"7945000","-0.000800000037997961"
"7980000","-0.001600000075995922"
"8015000","-0.0052000004798173904"
"8050000","-0.003599999938160181"
"8085000","-0.003200000151991844"
"8120000","-0.002400000113993883"
"8155000","-0.003599999938160181"
"8190000","-0.000800000037997961"
"8225000","-0.0020000000949949026"
"8260000","-0.002400000113993883"
"8295000","-0.001600000075995922"
"8330000","-0.001600000075995922"
"8365000","-0.002400000113993883"
"8400000","-0.0004000000189989805"
"8435000","-0.000800000037997961"
"8470000","-0.006800000090152025"
"8505000","-0.004399999976158142"
"8540000","-0.004000000189989805"
"8575000","-0.00279999990016222"
"8610000","-0.0012000000569969416"
"8645000","-0.003200000151991844"
"8680000","-0.001600000075995922"
"8715000","-0.002400000113993883"
"8750000","-0.0020000000949949026"
"8785000","-0.001600000075995922"
"8820000","-0.0004000000189989805"
"8855000","-0.0012000000569969416"
"8890000","-0.0004000000189989805"
"8925000","-0.0004000000189989805"
"8960000","-0.0028000001329928637"
"8995000","-0.003200000151991844"
"9030000","-0.000800000037997961"
"9065000","-0.0012000000569969416"
"9100000","-0.0012000000569969416"
"9135000","0"
"9170000","-0.001600000075995922"
"9205000","-0.003200000384822488"
"9240000","-0.0004000000189989805"
"9275000","-0.0028000001329928637"
"9310000","-0.004399999976158142"
"9345000","-0.003200000151991844"
"9380000","-0.003200000151991844"
"9415000","-0.000800000037997961"
"9450000","-0.0028000001329928637"
"9485000","-0.0028000001329928637"
"9520000","-0.0004000000189989805"
"9555000","-0.0028000001329928637"
"9590000","-0.0028000001329928637"
"9625000","-0.0012000000569969416"
"9660000","-0.0028000001329928637"
"9695000","-0.002400000113993883"
"9730000","-0.001600000075995922"
"9765000","-0.000800000037997961"
"9800000","-0.0012000000569969416"
"9835000","-0.0012000000569969416"
"9870000","-0.004399999976158142"
"9905000","-0.000800000037997961"
"9940000","-0.00279999990016222"
"9975000","-0.001600000075995922"
"10010000","-0.001600000075995922"
"10045000","-0.000800000037997961"
"10080000","0"
"10115000","-0.0020000000949949026"
"10150000","-0.004000000189989805"
"10185000","-0.002400000113993883"
"10220000","-0.0020000000949949026"
"10255000","-0.000800000037997961"
"10290000","-0.0028000001329928637"
"10325000","-0.002400000113993883"
"10360000","-0.0012000000569969416"
"10395000","-0.000800000037997961"
"10430000","-0.0012000000569969416"
"10465000","0"
"10500000","-0.0012000000569969416"
"10535000","-0.0012000000569969416"
"10570000","-0.0004000000189989805"
"10605000","-0.0004000000189989805"
"10640000","-0.003599999938160181"
"10675000","-0.000800000037997961"
"10710000","-0.004399999976158142"
"10745000","-0.002400000113993883"
"10780000","-0.0012000000569969416"
"10815000","-0.0036000001709908247"
"10850000","-0.0020000000949949026"
"10885000","-0.004000000189989805"
"10920000","-0.000800000037997961"
"10955000","-0.000800000037997961"
"10990000","-0.003200000151991844"
"11025000","-0.001600000075995922"
"11060000","-0.000800000037997961"
"11095000","-0.0012000000569969416"
"11130000","-0.002400000113993883"
"11165000","-0.0020000000949949026"
"11200000","-0.000800000037997961"
"11235000","0"
"11270000","-0.004399999976158142"
"11305000","-0.0020000000949949026"
"11340000","-0.0012000000569969416"
"11375000","-0.003599999938160181"
"11410000","-0.0012000000569969416"
"11445000","-0.001600000075995922"
"11480000","-0.0020000000949949026"
"11515000","0"
"11550000","-0.001600000075995922"
"11585000","-0.002400000113993883"
"11620000","-0.002400000113993883"
"11655000","-0.0004000000189989805"
"11690000","-0.002400000113993883"
"11725000","-0.002400000113993883"
"11760000","-0.0004000000189989805"
"11795000","-0.0020000000949949026"
"11830000","-0.001600000075995922"
"11865000","-0.0020000000949949026"
"11900000","-0.0012000000569969416"
"11935000","-0.002400000113993883"
"11970000","-0.003200000151991844"
"12005000","-0.0004000000189989805"
"12040000","-0.003200000151991844"
"12075000","-0.002400000113993883"
"12110000","-0.00279999990016222"
"12145000","-0.000800000037997961"
"12180000","-0.004000000189989805"
"12215000","-0.004800000227987766"
"12250000","-0.00279999990016222"
"12285000","-0.002400000113993883"
"12320000","-0.006000000052154064"
"12355000","-0.003200000151991844"
"12390000","-0.006800000090152025"
"12425000","-0.004000000189989805"
"12460000","-0.002400000113993883"
"12495000","-0.0020000000949949026"
"12530000","-0.000800000037997961"
"12565000","-0.001600000075995922"
"12600000","-0.0012000000569969416"
"12635000","-0.001600000075995922"
"12670000","-0.0036000001709908247"
"12705000","-0.004000000189989805"
"12740000","-0.002400000113993883"
"12775000","-0.002400000113993883"
"12810000","-0.0028000001329928637"
"12845000","-0.0020000000949949026"
"12880000","-0.007600000593811274"
"12915000","-0.0012000000569969416"
"12950000","-0.0052000004798173904"
"12985000","-0.005200000014156103"
"13020000","-0.001600000075995922"
"13055000","-0.000800000037997961"
"13090000","-0.006400000303983688"
"13125000","-0.00559999980032444"
"13160000","-0.004399999976158142"
"13195000","-0.00800000037997961"
"13230000","-0.009999999776482582"
"13265000","-0.011200000531971456"
"13300000","-0.008400000631809235"
"13335000","-0.007600000593811274"
"13370000","-0.006000000052154064"
"13405000","-0.002400000113993883"
"13440000","-0.00800000037997961"
"13475000","-0.006400000769644976"
"13510000","-0.000800000037997961"
"13545000","-0.0028000001329928637"
"13580000","-0.005200000014156103"
"13615000","-0.002400000113993883"
"13650000","-0.003200000151991844"
"13685000","-0.007600000593811274"
"13720000","-0.00559999980032444"
"13755000","-0.004000000189989805"
"13790000","-0.007400000467896461"
"13825000","-0.0012000000569969416"
"13860000","-0.004800000227987766"
"13895000","-0.004800000227987766"
"13930000","-0.0028000001329928637"
"13965000","-0.008799999952316284"
"14000000","-0.00279999990016222"
"14035000","-0.004000000189989805"
"14070000","-0.005200000014156103"
"14105000","-0.0020000000949949026"
"14140000","-0.005600000265985727"
"14175000","-0.003200000151991844"
"14210000","-0.00279999990016222"
"14245000","-0.0052000004798173904"
"14280000","-0.000800000037997961"
"14315000","-0.004399999976158142"
"14350000","-0.0012000000569969416"
"14385000","-0.002400000113993883"
"14420000","-0.004399999976158142"
"14455000","0"
"14490000","-0.001600000075995922"
"14525000","0"
"14560000","-0.000800000037997961"
"14595000","-0.002400000113993883"
"14630000","-0.0036000001709908247"
"14665000","-0.001600000075995922"
"14700000","-0.000800000037997961"
"14735000","-0.002400000113993883"
"14770000","-0.0004000000189989805"
"14805000","-0.003599999938160181"
"14840000","-0.0020000000949949026"
"14875000","-0.0028000001329928637"
"14910000","-0.000800000037997961"
"14945000","-0.0020000000949949026"
"14980000","-0.000800000037997961"
"15015000","-0.002400000113993883"
"15050000","-0.005200000945478678"
"15085000","-0.00279999990016222"
"15120000","-0.001600000075995922"
"15155000","-0.0028000001329928637"
"15190000","-0.0020000000949949026"
"15225000","-0.0012000000569969416"
"15260000","-0.000800000037997961"
"15295000","-0.002400000113993883"
"15330000","-0.0004000000189989805"
"15365000","-0.004000000189989805"
"15400000","-0.002400000113993883"
"15435000","-0.002400000113993883"
"15470000","-0.0012000000569969416"
"15505000","-0.000800000037997961"
"15540000","-0.003200000151991844"
"15575000","-0.000800000037997961"
"15610000","-0.0012000000569969416"
"15645000","-0.0012000000569969416"
"15680000","-0.001600000075995922"
"15715000","-0.000800000037997961"
"15750000","-0.002400000113993883"
"15785000","-0.001600000075995922"
"15820000","-0.0004000000189989805"
"15855000","-0.0012000000569969416"
"15890000","0"
"15925000","-0.002400000113993883"
"15960000","-0.0012000000569969416"
"15995000","-0.002400000113993883"
"16030000","-0.0020000000949949026"
"16065000","-0.0020000000949949026"
"16100000","-0.004800000227987766"
"16135000","-0.003200000151991844"
"16170000","-0.002400000113993883"
"16205000","-0.0012000000569969416"
"16240000","-0.00279999990016222"
"16275000","0"
"16310000","-0.002400000113993883"
"16345000","-0.0028000001329928637"
"16380000","-0.0020000000949949026"
"16415000","-0.0004000000189989805"
"16450000","-0.0020000000949949026"
"16485000","0"
"16520000","-0.0020000000949949026"
"16555000","-0.0004000000189989805"
"16590000","-0.00800000037997961"
"16625000","-0.0012000000569969416"
"16660000","-0.001600000075995922"
"16695000","-0.002400000113993883"
"16730000","0"
"16765000","-0.007600000593811274"
"16800000","-0.0012000000569969416"
"16835000","-0.0012000000569969416"
"16870000","-0.0004000000189989805"
"16905000","-0.0004000000189989805"
"16940000","-0.005200000014156103"
"16975000","-0.00559999980032444"
"17010000","-0.0036000001709908247"
"17045000","-0.0012000000569969416"
"17080000","-0.0020000000949949026"
"17115000","-0.000800000037997961"
"17150000","-0.000800000037997961"
"17185000","-0.0028000001329928637"
"17220000","-0.0028000001329928637"
"17255000","-0.0028000001329928637"
"17290000","-0.000800000037997961"
"17325000","0"
"17360000","-0.000800000037997961"
"17395000","-0.0012000000569969416"
"17430000","-0.0060000005178153515"
"17465000","-0.001600000075995922"
"17500000","-0.0004000000189989805"
"17535000","-0.00279999990016222"
"17570000","0"
"17605000","-0.002400000113993883"
"17640000","-0.00279999990016222"
"17675000","-0.0004000000189989805"
"17710000","-0.002400000113993883"
"17745000","-0.0020000000949949026"
"17780000","-0.0020000000949949026"
"17815000","-0.0020000000949949026"
"17850000","-0.004399999976158142"
"17885000","-0.002400000113993883"
"17920000","-0.0012000000569969416"
"17955000","-0.0004000000189989805"
"17990000","-0.0004000000189989805"
"18025000","0"
"18060000","-0.000800000037997961"
"18095000","-0.000800000037997961"
"18130000","-0.0012000000569969416"
"18165000","-0.003599999938160181"
"18200000","-0.012000000104308128"
"18235000","-0.004800000227987766"
"18270000","-0.00279999990016222"
"18305000","-0.001600000075995922"
"18340000","-0.0012000000569969416"
"18375000","-0.001600000075995922"
"18410000","-0.000800000037997961"
"18445000","-0.000800000037997961"
"18480000","-0.0020000000949949026"
"18515000","-0.0036000001709908247"
"18550000","-0.0004000000189989805"
"18585000","0"
"18620000","-0.004000000189989805"
"18655000","-0.0020000000949949026"
"18690000","-0.0004000000189989805"
"18725000","-0.0004000000189989805"
"18760000","-0.0012000000569969416"
"18795000","0"
"18830000","-0.0004000000189989805"
"18865000","-0.0004000000189989805"
"18900000","0"
"18935000","0"
"18970000","0"
"19005000","-0.0004000000189989805"
"19040000","-0.0012000000569969416"
"19075000","-0.002400000113993883"
"19110000","-0.000800000037997961"
"19145000","-0.000800000037997961"
"19180000","-0.0004000000189989805"
"19215000","-0.0020000000949949026"
"19250000","0"
"19285000","0"
"19320000","0"
"19355000","-0.000800000037997961"
"19390000","0"
"19425000","-0.0012000000569969416"
"19460000","-0.0004000000189989805"
"19495000","-0.0020000000949949026"
"19530000","-0.001600000075995922"
"19565000","-0.000800000037997961"
"19600000","-0.0020000000949949026"
"19635000","-0.0012000000569969416"
"19670000","-0.0012000000569969416"
"19705000","-0.0012000000569969416"
"19740000","-0.0004000000189989805"
"19775000","-0.0004000000189989805"
"19810000","-0.0012000000569969416"
"19845000","-0.001600000075995922"
"19880000","-0.0020000000949949026"
"19915000","-0.0004000000189989805"
"19950000","-0.000800000037997961"
"19985000","0"
"20020000","0"
"20055000","0"
"20090000","-0.000800000037997961"
"20125000","-0.0004000000189989805"
"20160000","-0.0012000000569969416"
"20195000","-0.000800000037997961"
"20230000","0"
"20265000","0"
"20300000","-0.0004000000189989805"
"20335000","-0.0028000001329928637"
"20370000","-0.0012000000569969416"
"20405000","0"
"20440000","-0.0004000000189989805"
"20475000","0"
"20510000","-0.0004000000189989805"
"20545000","-0.0004000000189989805"
"20580000","0"
"20615000","-0.001600000075995922"
"20650000","-0.001600000075995922"
"20685000","0"
"20720000","0"
"20755000","-0.000800000037997961"
"20790000","-0.0004000000189989805"
"20825000","0"
"20860000","-0.0004000000189989805"
"20895000","-0.0004000000189989805"
"20930000","-0.0012000000569969416"
"20965000","0"
"21000000","0"
"21035000","-0.0012000000569969416"
"21070000","-0.0012000000569969416"
"21105000","0"
"21140000","0"
"21175000","-0.000800000037997961"
"21210000","-0.0004000000189989805"
"21245000","-0.0004000000189989805"
"21280000","-0.0012000000569969416"
"21315000","0"
"21350000","-0.000800000037997961"
"21385000","-0.0012000000569969416"
"21420000","-0.002400000113993883"
"21455000","0"
"21490000","0"
"21525000","0"
"21560000","-0.001600000075995922"
"21595000","0"
"21630000","0"
"21665000","-0.000800000037997961"
"21700000","0"
"21735000","-0.000800000037997961"
"21770000","0"
"21805000","0"
"21840000","0"
"21875000","0"
"21910000","-0.0012000000569969416"
"21945000","-0.0004000000189989805"
"21980000","-0.0004000000189989805"
"22015000","0"
"22050000","0"
"22085000","0"
"22120000","-0.001600000075995922"
"22155000","0"
"22190000","0"
"22225000","0"
"22260000","0"
"22295000","0"
"22330000","0"
"22365000","0"
"22400000","0"
"22435000","0"
"22470000","0"
"22505000","-0.0004000000189989805"
"22540000","0"
"22575000","0"
"22610000","0"
"22645000","0"
"22680000","-0.000800000037997961"
"22715000","0"
"22750000","-0.0004000000189989805"
"22785000","-0.0004000000189989805"
"22820000","0"
"22855000","0"
"22890000","-0.0004000000189989805"
"22925000","-0.0004000000189989805"
"22960000","-0.0012000000569969416"
"22995000","-0.001600000075995922"
"23030000","-0.000800000037997961"
"23065000","-0.0012000000569969416"
"23100000","0"
"23135000","0"
"23170000","-0.002400000113993883"
"23205000","-0.0012000000569969416"
"23240000","0"
"23275000","0"
"23310000","0"
"23345000","0"
"23380000","-0.0004000000189989805"
"23415000","-0.000800000037997961"
"23450000","-0.0004000000189989805"
"23485000","-0.000800000037997961"
"23520000","-0.001600000075995922"
"23555000","-0.0004000000189989805"
"23590000","-0.000800000037997961"
"23625000","0"
"23660000","-0.000800000037997961"
"23695000","0"
"23730000","-0.000800000037997961"
"23765000","-0.000800000037997961"
"23800000","-0.000800000037997961"
"23835000","-0.0012000000569969416"
"23870000","0"
"23905000","0"
"23940000","0"
"23975000","-0.0004000000189989805"
"24010000","0"
"24045000","-0.0004000000189989805"
"24080000","0"
"24115000","-0.000800000037997961"
"24150000","0"
"24185000","-0.0012000000569969416"
"24220000","-0.0004000000189989805"
"24255000","0"
"24290000","-0.0004000000189989805"
"24325000","0"
"24360000","-0.000800000037997961"
"24395000","-0.000800000037997961"
"24430000","-0.0004000000189989805"
"24465000","-0.000800000037997961"
"24500000","0"
"24535000","0"
"24570000","-0.0012000000569969416"
"24605000","0"
"24640000","-0.0004000000189989805"
"24675000","0"
"24710000","0"
"24745000","0"
"24780000","-0.0004000000189989805"
"24815000","0"
"24850000","-0.0004000000189989805"
"24885000","-0.000800000037997961"
"24920000","0"
"24955000","0"
"24990000","0"
"25025000","-0.0012000000569969416"
"25060000","-0.000800000037997961"
"25095000","0"
"25130000","-0.000800000037997961"
"25165000","-0.0004000000189989805"
"25200000","0"
"25235000","0"
"25270000","0"
"25305000","-0.0012000000569969416"
"25340000","0"
"25375000","0"
"25410000","-0.0004000000189989805"
"25445000","-0.000800000037997961"
"25480000","-0.0004000000189989805"
"25515000","0"
"25550000","-0.000800000037997961"
"25585000","0"
"25620000","-0.0004000000189989805"
"25655000","0"
"25690000","-0.001600000075995922"
"25725000","0"
"25760000","-0.0012000000569969416"
"25795000","-0.001600000075995922"
"25830000","-0.0004000000189989805"
"25865000","-0.002400000113993883"
"25900000","0"
"25935000","-0.000800000037997961"
"25970000","0"
"26005000","0"
"26040000","0"
"26075000","0"
"26110000","0"
"26145000","0"
"26180000","0"
"26215000","0"
"26250000","0"
"26285000","0"
"26320000","0"
"26355000","0"
"26390000","0"
"26425000","0"
"26460000","0"
"26495000","0"
"26530000","0"
"26565000","-0.00559999980032444"
"26600000","-0.005200000014156103"
"26635000","-0.005600000265985727"
"26670000","0"
"26705000","0"
"26740000","0"
"26775000","-0.0004000000189989805"
"26810000","0"
"26845000","-0.0004000000189989805"
"26880000","-0.0004000000189989805"
"26915000","0"
"26950000","0"
"26985000","-0.0004000000189989805"
"27020000","0"
"27055000","0"
"27090000","0"
"27125000","0"
"27160000","0"
"27195000","0"
"27230000","0"
"27265000","-0.0004000000189989805"
"27300000","0"
"27335000","-0.0004000000189989805"
"27370000","-0.002400000113993883"
"27405000","-0.0004000000189989805"
"27440000","0"
"27475000","0"
"27510000","-0.0012000000569969416"
"27545000","-0.0028000001329928637"
"27580000","-0.0004000000189989805"
"27615000","0"
"27650000","0"
"27685000","0"
"27720000","0"
"27755000","0"
"27790000","0"
"27825000","0"
"27860000","0"
"27895000","0"
"27930000","-0.0004000000189989805"
"27965000","0"
"28000000","0"
"28035000","0"
"28070000","0"
"28105000","0"
"28140000","0"
"28175000","0"
"28210000","0"
"28245000","0"
"28280000","0"
"28315000","0"
"28350000","0"
"28385000","-0.0004000000189989805"
"28420000","0"
"28455000","0"
"28490000","0"
"28525000","0"
"28560000","0"
"28595000","0"
"28630000","-0.000800000037997961"