"Step","decay_fre150iter_add0.1_load_optimizer_seed2 - 8cover_rate"
"199290","0.9022"
"398580","0.9125"
"597870","0.9004"
"797160","0.893"
"996450","0.8217"
"1195740","0.8160499999999999"
"1395030","0.8114"
"1594320","0.8342999999999999"
"1793610","0.8338"
"1992900","0.8231499999999998"
"2192190","0.8666"
"2391480","0.85665"
"2590770","0.8636999999999999"
"2790060","0.8575499999999999"
"2989350","0.8442999999999999"
"3188640","0.85065"
"3387930","0.8449000000000001"
"3587220","0.8498"
"3786510","0.8553"
"3985800","0.84845"
"4185090","0.8519000000000001"
"4384380","0.87015"
"4583670","0.8432000000000001"
"4782960","0.8426"
"4982250","0.75205"
"5181540","0.7693"
"5380830","0.7704000000000001"
"5580120","0.78"
"5779410","0.80395"
"5978700","0.8131499999999999"
"6177990","0.8288"
"6377280","0.81975"
"6576570","0.8343499999999999"
"6775860","0.717"
"6975150","0.7022"
"7174440","0.73085"
"7373730","0.7413"
"7573020","0.7448499999999999"
"7772310","0.73375"
"7971600","0.7290999999999999"
"8170890","0.72"
"8370180","0.719"
"8569470","0.7333999999999998"
"8768760","0.7421500000000001"
"8968050","0.7413999999999998"
"9167340","0.75075"
"9366630","0.78115"
"9565920","0.7836500000000001"
"9765210","0.7793"
"9964500","0.76605"
"10153500","0.7888499999999999"
"10342500","0.7803499999999999"
"10531500","0.7911999999999999"
"10720500","0.7962"
"10909500","0.7992"
"11098500","0.7989"
"11287500","0.8092999999999999"
"11476500","0.8120499999999999"
"11665500","0.7954"
"11854500","0.8175999999999999"
"12043500","0.82675"
"12232500","0.8269000000000001"
"12421500","0.81285"
"12610500","0.8320500000000001"
"12799500","0.85425"
"12988500","0.84585"
"13177500","0.72605"
"13366500","0.7379000000000001"
"13555500","0.7433"
"13744500","0.745"
"13933500","0.7301500000000001"
"14122500","0.7381"
"14311500","0.7385499999999999"
"14500500","0.7612000000000001"
"14689500","0.7573"
"14878500","0.7847999999999999"
"15067500","0.7801"
"15256500","0.7995"
"15445500","0.8059"
"15634500","0.78155"
"15823500","0.7937000000000001"
"16012500","0.81215"
"16201500","0.8058500000000001"
"16390500","0.79035"
"16579500","0.7896500000000001"
"16768500","0.7920999999999999"
"16957500","0.78755"
"17146500","0.8049499999999999"
"17335500","0.7823499999999999"
"17524500","0.785"
"17713500","0.808"
"17902500","0.7963000000000001"
"18091500","0.81765"
"18280500","0.8126499999999999"
"18469500","0.82985"
"18658500","0.82345"
"18847500","0.8241999999999999"
"19036500","0.81545"
"19225500","0.8133499999999999"
"19414500","0.7960499999999999"
"19593210","0.8082999999999999"
"19771920","0.78555"
"19950630","0.7898499999999999"
"20129340","0.7927000000000001"
"20308050","0.80965"
"20486760","0.8077"
"20665470","0.8331000000000001"
"20844180","0.8273499999999999"
"21022890","0.8248"
"21201600","0.8221999999999999"
"21380310","0.81175"
"21559020","0.8209500000000001"
"21737730","0.8332999999999999"
"21916440","0.8218499999999999"
"22095150","0.83075"
"22273860","0.8328000000000001"
"22452570","0.8171499999999999"
"22631280","0.8198"
"22809990","0.81565"
"22988700","0.7913499999999999"
"23167410","0.7721"
"23346120","0.79825"
"23524830","0.8040999999999999"
"23703540","0.8132999999999999"
"23882250","0.8224000000000001"
"24060960","0.8432999999999999"
"24239670","0.85415"
"24418380","0.83825"
"24597090","0.827"
"24775800","0.83525"
"24954510","0.8315999999999999"
"25133220","0.8435999999999999"
"25311930","0.86275"
"25490640","0.8541499999999999"
"25669350","0.84495"
"25848060","0.8412000000000001"
"26026770","0.8311499999999999"
"26205480","0.83895"
"26384190","0.8543499999999999"
"26562900","0.8676499999999998"
"26741610","0.8514499999999999"
"26920320","0.869"
"27099030","0.8856"
"27277740","0.87715"
"27456450","0.8682000000000001"
"27635160","0.88175"
"27813870","0.8921500000000001"
"27992580","0.8938499999999999"
"28171290","0.9009"
"28350000","0.8984"
"28518000","0.9012"
"28686000","0.8966000000000001"
"28854000","0.89745"
"29022000","0.88415"
"29190000","0.85375"
"29358000","0.8517"
"29526000","0.8670999999999999"
"29694000","0.8598"
"29862000","0.8677999999999999"
"30030000","0.8875"
"30198000","0.8791"
"30366000","0.8738499999999999"
"30534000","0.885"
"30702000","0.89295"
"30870000","0.88725"
"31038000","0.8975"
"31206000","0.9113"
"31374000","0.91705"
"31542000","0.93675"