"Step","VACL_sl_oldversion_minarchivelength_seed2 - cover_rate_5step"
"21000","0.172"
"42000","0.156"
"63000","0.224"
"84000","0.14"
"105000","0.138"
"126000","0.196"
"147000","0.13"
"168000","0.264"
"189000","0.208"
"210000","0.256"
"231000","0.13"
"252000","0.18799999999999997"
"273000","0.14"
"294000","0.162"
"315000","0.264"
"336000","0.174"
"357000","0.17"
"378000","0.184"
"399000","0.22200000000000003"
"420000","0.13799999999999998"
"441000","0.194"
"462000","0.2"
"483000","0.17"
"504000","0.14400000000000002"
"525000","0.19"
"546000","0.23199999999999996"
"567000","0.22"
"588000","0.184"
"609000","0.17600000000000002"
"630000","0.148"
"651000","0.19"
"672000","0.17799999999999996"
"693000","0.242"
"714000","0.156"
"735000","0.214"
"756000","0.166"
"777000","0.23"
"798000","0.13799999999999998"
"819000","0.18600000000000003"
"840000","0.22"
"861000","0.196"
"882000","0.222"
"903000","0.172"
"924000","0.2"
"945000","0.16"
"966000","0.27"
"987000","0.18"
"1008000","0.212"
"1029000","0.166"
"1050000","0.242"
"1071000","0.128"
"1092000","0.17600000000000002"
"1113000","0.158"
"1134000","0.14600000000000002"
"1155000","0.182"
"1176000","0.198"
"1197000","0.182"
"1218000","0.242"
"1239000","0.202"
"1260000","0.228"
"1281000","0.21600000000000005"
"1302000","0.214"
"1323000","0.106"
"1344000","0.196"
"1365000","0.21600000000000005"
"1386000","0.166"
"1407000","0.184"
"1428000","0.17"
"1449000","0.17800000000000002"
"1470000","0.152"
"1491000","0.16399999999999998"
"1512000","0.194"
"1533000","0.204"
"1554000","0.192"
"1575000","0.218"
"1596000","0.27"
"1617000","0.18"
"1638000","0.17"
"1659000","0.16"
"1680000","0.2"
"1701000","0.14800000000000002"
"1722000","0.258"
"1743000","0.182"
"1764000","0.152"
"1785000","0.17"
"1806000","0.21600000000000005"
"1827000","0.226"
"1848000","0.184"
"1869000","0.18"
"1890000","0.19"
"1911000","0.222"
"1932000","0.16"
"1953000","0.19"
"1974000","0.17"
"1995000","0.21"
"2016000","0.24"
"2037000","0.20200000000000004"
"2058000","0.12"
"2079000","0.17"
"2100000","0.19"
"2121000","0.234"
"2142000","0.19"
"2163000","0.096"
"2184000","0.234"
"2205000","0.17"
"2226000","0.14"
"2247000","0.13"
"2268000","0.226"
"2289000","0.22200000000000003"
"2310000","0.17"
"2331000","0.15"
"2352000","0.16399999999999998"
"2373000","0.16"
"2394000","0.168"
"2415000","0.16400000000000003"
"2436000","0.172"
"2457000","0.252"
"2478000","0.158"
"2499000","0.23"
"2520000","0.132"
"2541000","0.18"
"2562000","0.196"
"2583000","0.14"
"2604000","0.18"
"2625000","0.214"
"2646000","0.17"
"2667000","0.15600000000000003"
"2688000","0.158"
"2709000","0.15"
"2730000","0.11"
"2751000","0.116"
"2772000","0.17"
"2793000","0.168"
"2814000","0.16399999999999998"
"2835000","0.196"
"2856000","0.172"
"2877000","0.14"
"2898000","0.18"
"2919000","0.214"
"2940000","0.16"
"2961000","0.17"
"2982000","0.202"
"3003000","0.17600000000000002"
"3024000","0.21599999999999997"
"3045000","0.17"
"3066000","0.202"
"3087000","0.16399999999999998"
"3108000","0.132"
"3129000","0.184"
"3150000","0.124"
"3171000","0.198"
"3192000","0.198"
"3213000","0.16"
"3234000","0.16"
"3255000","0.234"
"3276000","0.168"
"3297000","0.106"
"3318000","0.14"
"3339000","0.182"
"3360000","0.108"
"3381000","0.14400000000000002"
"3402000","0.23"
"3423000","0.172"
"3444000","0.14"
"3465000","0.226"
"3486000","0.142"
"3507000","0.134"
"3528000","0.214"
"3549000","0.192"
"3570000","0.228"
"3591000","0.18"
"3612000","0.294"
"3633000","0.17800000000000002"
"3654000","0.204"
"3675000","0.16399999999999998"
"3696000","0.18"
"3717000","0.232"
"3738000","0.264"
"3759000","0.23"
"3780000","0.18"
"3801000","0.26"
"3822000","0.278"
"3843000","0.252"
"3864000","0.28"
"3885000","0.212"
"3906000","0.19"
"3927000","0.21"
"3948000","0.156"
"3969000","0.19"
"3990000","0.16"
"4011000","0.18600000000000003"
"4032000","0.248"
"4053000","0.22"
"4074000","0.168"
"4095000","0.262"
"4116000","0.224"
"4137000","0.27"
"4158000","0.23"
"4179000","0.304"
"4200000","0.24"
"4221000","0.28800000000000003"
"4242000","0.26"
"4263000","0.232"
"4284000","0.33799999999999997"
"4305000","0.284"
"4326000","0.29"
"4347000","0.254"
"4368000","0.144"
"4389000","0.244"
"4410000","0.30200000000000005"
"4431000","0.206"
"4452000","0.314"
"4473000","0.26"
"4494000","0.25"
"4515000","0.232"
"4536000","0.238"
"4557000","0.244"
"4578000","0.232"
"4599000","0.266"
"4620000","0.306"
"4641000","0.35600000000000004"
"4662000","0.28200000000000003"
"4683000","0.256"
"4704000","0.158"
"4725000","0.38"
"4746000","0.278"
"4767000","0.336"
"4788000","0.304"
"4809000","0.326"
"4830000","0.298"
"4851000","0.31"
"4872000","0.26"
"4893000","0.32"
"4914000","0.33399999999999996"
"4935000","0.364"
"4956000","0.298"
"4977000","0.322"
"4998000","0.33399999999999996"
"5019000","0.324"
"5040000","0.322"
"5061000","0.376"
"5082000","0.272"
"5103000","0.352"
"5124000","0.354"
"5145000","0.34600000000000003"
"5166000","0.314"
"5187000","0.324"
"5208000","0.302"
"5229000","0.292"
"5250000","0.33"
"5271000","0.32"
"5292000","0.376"
"5313000","0.394"
"5334000","0.35600000000000004"
"5355000","0.324"
"5376000","0.3"
"5397000","0.252"
"5418000","0.26799999999999996"
"5439000","0.28800000000000003"
"5460000","0.338"
"5481000","0.308"
"5502000","0.388"
"5523000","0.254"
"5544000","0.37"
"5565000","0.318"
"5586000","0.34"
"5607000","0.33399999999999996"
"5628000","0.396"
"5649000","0.368"
"5670000","0.33799999999999997"
"5691000","0.406"
"5712000","0.26"
"5733000","0.282"
"5754000","0.342"
"5775000","0.35400000000000004"
"5796000","0.28800000000000003"
"5817000","0.35600000000000004"
"5838000","0.396"
"5859000","0.376"
"5880000","0.314"
"5901000","0.28600000000000003"
"5922000","0.304"
"5943000","0.29"
"5964000","0.3640000000000001"
"5985000","0.34"
"6006000","0.344"
"6027000","0.368"
"6048000","0.34"
"6069000","0.32599999999999996"
"6090000","0.37799999999999995"
"6111000","0.34600000000000003"
"6132000","0.326"
"6153000","0.39"
"6174000","0.35400000000000004"
"6195000","0.348"
"6216000","0.32"
"6237000","0.34"
"6258000","0.358"
"6279000","0.394"
"6300000","0.38000000000000006"
"6321000","0.422"
"6342000","0.33"
"6363000","0.422"
"6384000","0.3940000000000001"
"6405000","0.4320000000000001"
"6426000","0.354"
"6447000","0.374"
"6468000","0.314"
"6489000","0.386"
"6510000","0.514"
"6531000","0.406"
"6552000","0.27399999999999997"
"6573000","0.316"
"6594000","0.32799999999999996"
"6615000","0.33799999999999997"
"6636000","0.35600000000000004"
"6657000","0.348"
"6678000","0.4"
"6699000","0.4"
"6720000","0.456"
"6741000","0.43799999999999994"
"6762000","0.4059999999999999"
"6783000","0.37199999999999994"
"6804000","0.474"
"6825000","0.466"
"6846000","0.494"
"6867000","0.412"
"6888000","0.37800000000000006"
"6909000","0.326"
"6930000","0.348"
"6951000","0.45"
"6972000","0.4300000000000001"
"6993000","0.434"
"7014000","0.402"
"7035000","0.49"
"7056000","0.422"
"7077000","0.43"
"7098000","0.436"
"7119000","0.462"
"7140000","0.418"
"7161000","0.386"
"7182000","0.396"
"7203000","0.358"
"7224000","0.392"
"7245000","0.362"
"7266000","0.526"
"7287000","0.522"
"7308000","0.414"
"7329000","0.478"
"7350000","0.412"
"7371000","0.472"
"7392000","0.398"
"7413000","0.402"
"7434000","0.412"
"7455000","0.384"
"7476000","0.49"
"7497000","0.37599999999999995"
"7518000","0.458"
"7539000","0.428"
"7560000","0.4040000000000001"
"7581000","0.442"
"7602000","0.374"
"7623000","0.348"
"7644000","0.42599999999999993"
"7665000","0.484"
"7686000","0.468"
"7707000","0.482"
"7728000","0.446"
"7749000","0.48"
"7770000","0.4280000000000001"
"7791000","0.45"
"7812000","0.54"
"7833000","0.412"
"7854000","0.544"
"7875000","0.426"
"7896000","0.416"
"7917000","0.446"
"7938000","0.45"
"7959000","0.4059999999999999"
"7980000","0.416"
"8001000","0.388"
"8022000","0.53"
"8043000","0.4479999999999999"
"8064000","0.418"
"8085000","0.426"
"8106000","0.532"
"8127000","0.4"
"8148000","0.43799999999999994"
"8169000","0.4479999999999999"
"8190000","0.504"
"8211000","0.484"
"8232000","0.562"
"8253000","0.504"
"8274000","0.486"
"8295000","0.48"
"8316000","0.502"
"8337000","0.456"
"8358000","0.426"
"8379000","0.392"
"8400000","0.4920000000000001"
"8421000","0.45400000000000007"
"8442000","0.428"
"8463000","0.564"
"8484000","0.48"
"8505000","0.536"
"8526000","0.4479999999999999"
"8547000","0.496"
"8568000","0.504"
"8589000","0.574"
"8610000","0.43800000000000006"
"8631000","0.592"
"8652000","0.472"
"8673000","0.6"
"8694000","0.462"
"8715000","0.5219999999999999"
"8736000","0.412"
"8757000","0.514"
"8778000","0.586"
"8799000","0.512"
"8820000","0.5259999999999999"
"8841000","0.588"
"8862000","0.45400000000000007"
"8883000","0.562"
"8904000","0.5740000000000001"
"8925000","0.516"
"8946000","0.462"
"8967000","0.5539999999999999"
"8988000","0.56"
"9009000","0.508"
"9030000","0.5439999999999999"
"9051000","0.63"
"9072000","0.6"
"9093000","0.62"
"9114000","0.622"
"9135000","0.4920000000000001"
"9156000","0.7"
"9177000","0.638"
"9198000","0.54"
"9219000","0.5880000000000001"
"9240000","0.5940000000000001"
"9261000","0.614"
"9282000","0.594"
"9303000","0.58"
"9324000","0.576"
"9345000","0.5740000000000001"
"9366000","0.484"
"9387000","0.602"
"9408000","0.578"
"9429000","0.57"
"9450000","0.5940000000000001"
"9471000","0.616"
"9492000","0.596"
"9513000","0.584"
"9534000","0.616"
"9555000","0.598"
"9576000","0.594"
"9597000","0.604"
"9618000","0.64"
"9639000","0.5640000000000001"
"9660000","0.5820000000000001"
"9681000","0.622"
"9702000","0.7040000000000001"
"9723000","0.5359999999999999"
"9744000","0.6559999999999999"
"9765000","0.6459999999999999"
"9786000","0.732"
"9807000","0.6399999999999999"
"9828000","0.6679999999999999"
"9849000","0.7780000000000001"
"9870000","0.5720000000000001"
"9891000","0.632"
"9912000","0.726"
"9933000","0.6259999999999999"
"9954000","0.73"
"9975000","0.6739999999999999"
"9996000","0.7"
"10017000","0.69"
"10038000","0.638"
"10059000","0.654"
"10080000","0.6920000000000001"
"10101000","0.644"
"10122000","0.612"
"10143000","0.688"
"10164000","0.67"
"10185000","0.708"
"10206000","0.6759999999999999"
"10227000","0.764"
"10248000","0.7419999999999999"
"10269000","0.7659999999999999"
"10290000","0.774"
"10311000","0.688"
"10332000","0.732"
"10353000","0.664"
"10374000","0.7340000000000001"
"10395000","0.764"
"10416000","0.74"
"10437000","0.68"
"10458000","0.7879999999999999"
"10479000","0.764"
"10500000","0.694"
"10521000","0.782"
"10542000","0.7019999999999998"
"10563000","0.7780000000000001"
"10584000","0.78"
"10605000","0.7020000000000001"
"10626000","0.74"
"10647000","0.7040000000000001"
"10668000","0.794"
"10689000","0.83"
"10710000","0.7759999999999999"
"10731000","0.73"
"10752000","0.7659999999999999"
"10773000","0.672"
"10794000","0.7339999999999999"
"10815000","0.81"
"10836000","0.8680000000000001"
"10857000","0.8540000000000001"
"10878000","0.78"
"10899000","0.774"
"10920000","0.7980000000000002"
"10941000","0.772"
"10962000","0.8240000000000001"
"10983000","0.826"
"11004000","0.8219999999999998"
"11025000","0.8540000000000001"
"11046000","0.7859999999999999"
"11067000","0.784"
"11088000","0.8759999999999999"
"11109000","0.8079999999999999"
"11130000","0.8080000000000002"
"11151000","0.804"
"11172000","0.82"
"11193000","0.872"
"11214000","0.8320000000000001"
"11235000","0.8540000000000001"
"11256000","0.84"
"11277000","0.8140000000000001"
"11298000","0.8"
"11319000","0.856"
"11340000","0.86"
"11361000","0.8"
"11382000","0.794"
"11403000","0.868"
"11424000","0.84"
"11445000","0.838"
"11466000","0.812"
"11487000","0.81"
"11508000","0.872"
"11529000","0.784"
"11550000","0.858"
"11571000","0.838"
"11592000","0.82"
"11613000","0.8420000000000001"
"11634000","0.884"
"11655000","0.856"
"11676000","0.8540000000000001"
"11697000","0.7839999999999999"
"11718000","0.768"
"11739000","0.7619999999999999"
"11760000","0.8819999999999999"
"11781000","0.852"
"11802000","0.8440000000000001"
"11823000","0.8640000000000001"
"11844000","0.85"
"11865000","0.906"
"11886000","0.872"
"11907000","0.88"
"11928000","0.858"
"11949000","0.8420000000000001"
"11970000","0.856"
"11991000","0.9"
"12012000","0.858"
"12033000","0.828"
"12054000","0.826"
"12075000","0.8280000000000001"
"12096000","0.848"
"12117000","0.86"
"12138000","0.8760000000000001"
"12159000","0.8059999999999999"
"12180000","0.812"
"12201000","0.8740000000000001"
"12222000","0.89"
"12243000","0.872"
"12264000","0.8759999999999999"
"12285000","0.932"
"12306000","0.878"
"12327000","0.8859999999999999"
"12348000","0.888"
"12369000","0.8959999999999999"
"12390000","0.8420000000000001"
"12411000","0.866"
"12432000","0.912"
"12453000","0.87"
"12474000","0.938"
"12495000","0.826"
"12516000","0.856"
"12537000","0.8320000000000001"
"12558000","0.932"
"12579000","0.8660000000000001"
"12600000","0.8640000000000001"
"12621000","0.81"
"12642000","0.918"
"12663000","0.826"
"12684000","0.944"
"12705000","0.85"
"12726000","0.778"
"12747000","0.904"
"12768000","0.912"
"12789000","0.922"
"12810000","0.932"
"12831000","0.884"
"12852000","0.914"
"12873000","0.898"
"12894000","0.91"
"12915000","0.8759999999999999"
"12936000","0.8759999999999999"
"12957000","0.8480000000000001"
"12978000","0.91"
"12999000","0.868"
"13020000","0.848"
"13041000","0.8959999999999999"
"13062000","0.942"
"13083000","0.88"
"13104000","0.88"
"13125000","0.862"
"13146000","0.93"
"13167000","0.918"
"13188000","0.8760000000000001"
"13209000","0.8740000000000001"
"13230000","0.8759999999999999"
"13251000","0.922"
"13272000","0.922"
"13293000","0.9380000000000002"
"13314000","0.906"
"13335000","0.904"
"13356000","0.894"
"13377000","0.882"
"13398000","0.92"
"13419000","0.868"
"13440000","0.8780000000000001"
"13461000","0.8959999999999999"
"13482000","0.9"
"13503000","0.8580000000000001"
"13524000","0.906"
"13545000","0.92"
"13566000","0.934"
"13587000","0.93"
"13608000","0.94"
"13629000","0.8760000000000001"
"13650000","0.91"
"13671000","0.91"
"13692000","0.926"
"13713000","0.948"
"13734000","0.918"
"13755000","0.892"
"13776000","0.908"
"13797000","0.9380000000000002"
"13818000","0.92"
"13839000","0.922"
"13860000","0.8420000000000001"
"13881000","0.888"
"13902000","0.906"
"13923000","0.954"
"13944000","0.916"
"13965000","0.932"
"13986000","0.948"
"14007000","0.8740000000000001"
"14028000","0.9"
"14049000","0.95"
"14070000","0.91"
"14091000","0.942"
"14112000","0.948"
"14133000","0.96"
"14154000","0.958"
"14175000","0.908"
"14196000","0.85"
"14217000","0.8819999999999999"
"14238000","0.92"
"14259000","0.914"
"14280000","0.914"
"14301000","0.954"
"14322000","0.88"
"14343000","0.8959999999999999"
"14364000","0.892"
"14385000","0.908"
"14406000","0.978"
"14427000","0.8980000000000001"
"14448000","0.944"
"14469000","0.9419999999999998"
"14490000","0.962"
"14511000","0.922"
"14532000","0.922"
"14553000","0.92"
"14574000","0.94"
"14595000","0.89"
"14616000","0.928"
"14637000","0.918"
"14658000","0.924"
"14679000","0.91"
"14700000","0.94"
"14721000","0.852"
"14742000","0.93"
"14763000","0.922"
"14784000","0.92"
"14805000","0.942"
"14826000","0.922"
"14847000","0.9380000000000002"
"14868000","0.962"
"14889000","0.902"
"14910000","0.916"
"14931000","0.8859999999999999"
"14952000","0.908"
"14973000","0.906"
"14994000","0.934"
"15015000","0.872"
"15036000","0.8880000000000001"
"15057000","0.926"
"15078000","0.9"
"15099000","0.912"
"15120000","0.95"
"15141000","0.85"
"15162000","0.92"
"15183000","0.93"
"15204000","0.898"
"15225000","0.904"
"15246000","0.9280000000000002"
"15267000","0.944"
"15288000","0.892"
"15309000","0.8959999999999999"
"15330000","0.95"
"15351000","0.954"
"15372000","0.978"
"15393000","0.92"
"15414000","0.954"
"15435000","0.986"
"15456000","0.962"
"15477000","0.97"
"15498000","0.94"
"15519000","0.91"
"15540000","0.936"
"15561000","0.94"
"15582000","0.9419999999999998"
"15603000","0.946"
"15624000","0.938"
"15645000","0.932"
"15666000","0.904"
"15687000","0.96"
"15708000","0.968"
"15729000","0.968"
"15750000","0.936"
"15771000","0.914"
"15792000","0.92"
"15813000","0.95"
"15834000","0.958"
"15855000","0.918"
"15876000","0.99"
"15897000","0.932"
"15918000","0.96"
"15939000","0.926"
"15960000","0.962"
"15981000","0.9419999999999998"
"16002000","0.962"
"16023000","0.95"
"16044000","0.97"
"16065000","0.94"
"16086000","0.94"
"16107000","0.98"
"16128000","0.904"
"16149000","0.964"
"16170000","0.948"
"16191000","0.97"
"16212000","0.97"
"16233000","0.962"
"16254000","0.958"
"16275000","0.948"
"16296000","0.938"
"16317000","0.946"
"16338000","0.926"
"16359000","0.976"
"16380000","0.936"
"16401000","0.956"
"16422000","0.92"
"16443000","0.948"
"16464000","0.922"
"16485000","0.926"
"16506000","0.97"
"16527000","0.934"
"16548000","0.948"
"16569000","0.95"
"16590000","0.93"
"16611000","0.95"
"16632000","0.872"
"16653000","0.922"
"16674000","0.96"
"16695000","0.96"
"16716000","0.968"
"16737000","0.924"
"16758000","0.962"
"16779000","0.974"
"16800000","0.988"
"16821000","0.962"
"16842000","0.978"
"16863000","0.968"
"16884000","0.98"
"16905000","0.918"
"16926000","0.948"
"16947000","0.944"
"16968000","0.92"
"16989000","0.964"
"17010000","0.962"
"17031000","0.97"
"17052000","0.958"
"17073000","0.978"
"17094000","0.95"
"17115000","0.966"
"17136000","0.966"
"17157000","0.964"
"17178000","0.97"
"17199000","0.946"
"17220000","0.948"
"17241000","0.938"
"17262000","0.952"
"17283000","0.962"
"17304000","0.92"
"17325000","0.942"
"17346000","0.976"
"17367000","0.956"
"17388000","0.964"
"17409000","0.96"
"17430000","0.94"
"17451000","0.99"
"17472000","0.932"
"17493000","0.93"
"17514000","0.9419999999999998"
"17535000","0.97"
"17556000","0.958"
"17577000","0.956"
"17598000","0.93"
"17619000","0.962"
"17640000","0.95"
"17661000","0.968"
"17682000","0.986"
"17703000","0.994"
"17724000","0.968"
"17745000","0.988"
"17766000","0.99"
"17787000","0.972"
"17808000","0.97"
"17829000","0.938"
"17850000","0.954"
"17871000","0.964"
"17892000","0.974"
"17913000","0.974"
"17934000","0.978"
"17955000","0.99"
"17976000","0.98"
"17997000","0.964"
"18018000","0.974"
"18039000","0.99"
"18060000","0.97"
"18081000","0.95"
"18102000","0.97"
"18123000","1"
"18144000","0.99"
"18165000","0.97"
"18186000","0.954"
"18207000","0.96"
"18228000","0.97"
"18249000","0.99"
"18270000","0.978"
"18291000","0.98"
"18312000","0.976"
"18333000","0.99"
"18354000","0.98"
"18375000","0.958"
"18396000","0.97"
"18417000","0.98"
"18438000","0.93"
"18459000","0.986"
"18480000","0.976"
"18501000","0.984"
"18522000","0.98"
"18543000","0.978"
"18564000","0.968"
"18585000","0.97"
"18606000","0.98"
"18627000","0.976"
"18648000","0.998"
"18669000","0.95"
"18690000","0.964"
"18711000","0.97"
"18732000","0.996"
"18753000","0.96"
"18774000","0.964"
"18795000","0.944"
"18816000","0.99"
"18837000","0.98"
"18858000","0.99"
"18879000","0.99"
"18900000","0.986"
"18921000","0.97"
"18942000","0.992"
"18963000","0.976"
"18984000","0.978"
"19005000","0.972"
"19026000","0.956"
"19047000","0.99"
"19068000","0.99"
"19089000","0.97"
"19110000","0.974"
"19131000","0.97"
"19152000","0.956"
"19173000","0.988"
"19194000","0.994"
"19215000","0.942"
"19236000","0.956"
"19257000","0.956"
"19278000","0.98"
"19299000","0.958"
"19320000","0.98"
"19341000","0.94"
"19362000","0.986"
"19383000","0.974"
"19404000","0.952"
"19425000","0.952"
"19446000","0.996"
"19467000","0.97"
"19488000","0.98"
"19509000","1"
"19530000","0.976"
"19551000","0.964"
"19572000","0.988"
"19593000","0.978"
"19614000","0.98"
"19635000","0.984"
"19656000","0.93"
"19677000","0.93"
"19698000","0.99"
"19719000","0.97"
"19740000","0.996"
"19761000","0.978"
"19782000","0.958"
"19803000","0.97"
"19824000","0.956"
"19845000","0.98"
"19866000","0.99"
"19887000","0.978"
"19908000","0.982"
"19929000","0.99"
"19950000","0.94"
"19971000","0.97"
"19992000","0.984"
"20013000","0.962"
"20034000","0.956"
"20055000","0.966"
"20076000","0.984"
"20097000","0.982"
"20118000","0.986"
"20139000","0.958"
"20160000","0.988"
"20181000","0.938"
"20202000","0.984"
"20223000","1"
"20244000","0.964"
"20265000","0.97"
"20286000","0.98"
"20307000","0.974"
"20328000","0.964"
"20349000","0.982"
"20370000","0.992"
"20391000","0.966"
"20412000","0.988"
"20433000","0.97"
"20454000","0.96"
"20475000","0.99"
"20496000","0.976"
"20517000","0.99"
"20538000","0.98"
"20559000","0.976"
"20580000","1"
"20601000","0.946"
"20622000","0.99"
"20643000","0.97"
"20664000","0.978"
"20685000","0.948"
"20706000","0.976"
"20727000","0.966"
"20748000","0.994"
"20769000","0.96"
"20790000","0.968"
"20811000","0.986"
"20832000","0.98"
"20853000","0.996"
"20874000","0.978"
"20895000","0.956"
"20916000","0.98"
"20937000","0.994"
"20958000","0.98"
"20979000","0.97"
"21000000","0.98"
"21021000","0.98"
"21042000","0.97"
"21063000","0.96"
"21084000","0.944"
"21105000","1"
"21126000","0.956"
"21147000","0.98"
"21168000","0.988"
"21189000","0.98"
"21210000","0.998"
"21231000","0.974"
"21252000","0.99"
"21273000","0.962"
"21294000","0.98"
"21315000","0.97"
"21336000","0.966"
"21357000","0.95"
"21378000","0.948"
"21399000","0.98"
"21420000","0.98"
"21441000","0.99"
"21462000","0.964"
"21483000","0.998"
"21504000","0.962"
"21525000","1"
"21546000","0.962"
"21567000","0.99"
"21588000","1"
"21609000","0.974"
"21630000","0.99"
"21651000","0.98"
"21672000","0.98"
"21693000","0.966"
"21714000","0.988"
"21735000","0.982"
