"Step","sp_8agents_seed2 - 8cover_rate"
"35000","0.0015"
"70000","0.0021000000000000003"
"105000","0.00025"
"140000","0"
"175000","0.0005"
"210000","0.0005"
"245000","0.00075"
"280000","0.0005"
"315000","0.00075"
"350000","0.0023"
"385000","0.00075"
"420000","0.003"
"455000","0.0029500000000000004"
"490000","0.00175"
"525000","0.00375"
"560000","0.00325"
"595000","0.00645"
"630000","0.00425"
"665000","0.003"
"700000","0.005"
"735000","0.00505"
"770000","0.00125"
"805000","0.00025"
"840000","0"
"875000","0.0015"
"910000","0.0005"
"945000","0.00025"
"980000","0.00025"
"1015000","0"
"1050000","0.00015"
"1085000","0"
"1120000","0.00075"
"1155000","0"
"1190000","0.00025"
"1225000","0"
"1260000","0"
"1295000","0.00225"
"1330000","0.00325"
"1365000","0.00505"
"1400000","0.0043"
"1435000","0.0075"
"1470000","0.0065"
"1505000","0.00265"
"1540000","0.0035"
"1575000","0.0031"
"1610000","0.00075"
"1645000","0.0025"
"1680000","0.0015"
"1715000","0.001"
"1750000","0.0005"
"1785000","0.0012"
"1820000","0.0018"
"1855000","0.0025"
"1890000","0.00295"
"1925000","0.00155"
"1960000","0.0034500000000000004"
"1995000","0.0079"
"2030000","0.005900000000000001"
"2065000","0.00535"
"2100000","0.00405"
"2135000","0.0028"
"2170000","0.0050999999999999995"
"2205000","0.00435"
"2240000","0.0033"
"2275000","0.003"
"2310000","0.0035"
"2345000","0.002"
"2380000","0.00375"
"2415000","0.00225"
"2450000","0.0035"
"2485000","0.00085"
"2520000","0.0015"
"2555000","0.0025"
"2590000","0.00285"
"2625000","0.00225"
"2660000","0.00325"
"2695000","0.00475"
"2730000","0.00225"
"2765000","0.00385"
"2800000","0.00475"
"2835000","0.0024"
"2870000","0.00425"
"2905000","0.00385"
"2940000","0.00385"
"2975000","0.00435"
"3010000","0.00555"
"3045000","0.005699999999999999"
"3080000","0.0065"
"3115000","0.0043"
"3150000","0.00375"
"3185000","0.00775"
"3220000","0.0067"
"3255000","0.00925"
"3290000","0.01055"
"3325000","0.0111"
"3360000","0.01075"
"3395000","0.0073"
"3430000","0.0088"
"3465000","0.0097"
"3500000","0.00575"
"3535000","0.0096"
"3570000","0.0094"
"3605000","0.007449999999999999"
"3640000","0.005849999999999999"
"3675000","0.00905"
"3710000","0.011"
"3745000","0.00675"
"3780000","0.011"
"3815000","0.007"
"3850000","0.00835"
"3885000","0.005"
"3920000","0.00525"
"3955000","0.00455"
"3990000","0.00545"
"4025000","0.0046"
"4060000","0.0045"
"4095000","0.0067"
"4130000","0.0053"
"4165000","0.0087"
"4200000","0.0066500000000000005"
"4235000","0.005849999999999999"
"4270000","0.0093"
"4305000","0.0075"
"4340000","0.00675"
"4375000","0.008150000000000001"
"4410000","0.00675"
"4445000","0.00475"
"4480000","0.00555"
"4515000","0.00755"
"4550000","0.00675"
"4585000","0.00765"
"4620000","0.0056500000000000005"
"4655000","0.0034500000000000004"
"4690000","0.00575"
"4725000","0.006199999999999999"
"4760000","0.0048"
"4795000","0.0039"
"4830000","0.0046"
"4865000","0.0056500000000000005"
"4900000","0.0035"
"4935000","0.00545"
"4970000","0.00325"
"5005000","0.0074"
"5040000","0.0053"
"5075000","0.00765"
"5110000","0.0063999999999999994"
"5145000","0.0045"
"5180000","0.0023"
"5215000","0.0024"
"5250000","0.005"
"5285000","0.0035"
"5320000","0.00375"
"5355000","0.00675"
"5390000","0.006900000000000001"
"5425000","0.006900000000000001"
"5460000","0.00375"
"5495000","0.0040999999999999995"
"5530000","0.00495"
"5565000","0.00645"
"5600000","0.00395"
"5635000","0.00115"
"5670000","0.0012"
"5705000","0.0015"
"5740000","0.0025499999999999997"
"5775000","0.00025"
"5810000","0.002"
"5845000","0.00135"
"5880000","0"
"5915000","0"
"5950000","0"
"5985000","0.0005"
"6020000","0.00015"
"6055000","0.0005"
"6090000","0.0015"
"6125000","0.00125"
"6160000","0.0014"
"6195000","0.00025"
"6230000","0.00025"
"6265000","0"
"6300000","0"
"6335000","0"
"6370000","0"
"6405000","0"
"6440000","0"
"6475000","0"
"6510000","0"
"6545000","0"
"6580000","0"
"6615000","0"
"6650000","0"
"6685000","0"
"6720000","0"
"6755000","0"
"6790000","0"
"6825000","0"
"6860000","0"
"6895000","0"
"6930000","0"
"6965000","0"
"7000000","0"
"7035000","0"
"7070000","0"
"7105000","0.00025"
"7140000","0"
"7175000","0.0024"
"7210000","0.00075"
"7245000","0.0015"
"7280000","0.0021000000000000003"
"7315000","0.00225"
"7350000","0.0035"
"7385000","0.002"
"7420000","0.0005"
"7455000","0.0005"
"7490000","0.001"
"7525000","0.00225"
"7560000","0.0019"
"7595000","0.00025"
"7630000","0.0005"
"7665000","0.00075"
"7700000","0.0015"
"7735000","0.001"
"7770000","0"
"7805000","0.0005"
"7840000","0.0015"
"7875000","0.001"
"7910000","0.0004"
"7945000","0.00075"
"7980000","0.00075"
"8015000","0.0017"
"8050000","0.00025"
"8085000","0.00025"
"8120000","0.00025"
"8155000","0.00025"
"8190000","0.001"
"8225000","0"
"8260000","0.0024500000000000004"
"8295000","0.00025"
"8330000","0.002"
"8365000","0.00225"
"8400000","0.00275"
"8435000","0.00325"
"8470000","0.00185"
"8505000","0.00025"
"8540000","0.0003"
"8575000","0.00065"
"8610000","0.0004"
"8645000","0.0006"
"8680000","0.0006"
"8715000","0.00125"
"8750000","0.00125"
"8785000","0.00145"
"8820000","0.00135"
"8855000","0.00075"
"8890000","0"
"8925000","0"
"8960000","0"
"8995000","0"
"9030000","0"
"9065000","0.0005"
"9100000","0.00025"
"9135000","0"
"9170000","0"
"9205000","0"
"9240000","0.00025"
"9275000","0.00075"
"9310000","0.00325"
"9345000","0.00025"
"9380000","0.0005"
"9415000","0.00075"
"9450000","0"
"9485000","0"
"9520000","0"
"9555000","0"
"9590000","0.00025"
"9625000","0.0006"
"9660000","0.0014"
"9695000","0.00235"
"9730000","0.00025"
"9765000","0.0026500000000000004"
"9800000","0.004"
"9835000","0.0006"
"9870000","0"
"9905000","0.00025"
"9940000","0.0025"
"9975000","0.0014"
"10010000","0.0015"
"10045000","0.00025"
"10080000","0.00025"
"10115000","0.00025"
"10150000","0.00025"
"10185000","0.0005"
"10220000","0"
"10255000","0"
"10290000","0.0001"
"10325000","0"
"10360000","0.0005"
"10395000","0.0005"
"10430000","0.00175"
"10465000","0.00025"
"10500000","0.00075"
"10535000","0.0001"
"10570000","0"
"10605000","0"
"10640000","0"
"10675000","0"
"10710000","0"
"10745000","0"
"10780000","0.00025"
"10815000","0"
"10850000","0"
"10885000","0"
"10920000","0.00025"
"10955000","0.0005"
"10990000","0.0005"
"11025000","0.00185"
"11060000","0.002"
"11095000","0.0005"
"11130000","0.00125"
"11165000","0.00185"
"11200000","0"
"11235000","0.002"
"11270000","0.0005"
"11305000","0.00075"
"11340000","0.00185"
"11375000","0.00225"
"11410000","0.0024"
"11445000","0.0011"
"11480000","0.00085"
"11515000","0"
"11550000","0"
"11585000","0.00075"
"11620000","0.0001"
"11655000","0.00065"
"11690000","0.0025"
"11725000","0.00225"
"11760000","0.0035"
"11795000","0.002"
"11830000","0.00325"
"11865000","0.0055"
"11900000","0.005"
"11935000","0.003"
"11970000","0.00325"
"12005000","0.00515"
"12040000","0.004200000000000001"
"12075000","0.0026"
"12110000","0.00175"
"12145000","0.00175"
"12180000","0.001"
"12215000","0.0039"
"12250000","0.0045"
"12285000","0.0015"
"12320000","0.0015"
"12355000","0.00175"
"12390000","0.00225"
"12425000","0.00315"
"12460000","0.0035"
"12495000","0.004"
"12530000","0.007"
"12565000","0.009"
"12600000","0.00775"
"12635000","0.00525"
"12670000","0.00285"
"12705000","0.00535"
"12740000","0.0054"
"12775000","0.00375"
"12810000","0.0052"
"12845000","0.01"
"12880000","0.00955"
"12915000","0.0065"
"12950000","0.0055"
"12985000","0.004"
"13020000","0.003"
"13055000","0.00525"
"13090000","0.00425"
"13125000","0.0045"
"13160000","0.00285"
"13195000","0.0035"
"13230000","0.0014"
"13265000","0.0005"
"13300000","0.00025"
"13335000","0.0075"
"13370000","0.00865"
"13405000","0.0055"
"13440000","0.0065"
"13475000","0.006900000000000001"
"13510000","0.00425"
"13545000","0.00855"
"13580000","0.006"
"13615000","0.006449999999999999"
"13650000","0.006699999999999999"
"13685000","0.01015"
"13720000","0.00885"
"13755000","0.01395"
"13790000","0.0088"
"13825000","0.0096"
"13860000","0.00555"
"13895000","0.0056500000000000005"
"13930000","0.00465"
"13965000","0.00285"
"14000000","0.0040999999999999995"
"14035000","0.0015"
"14070000","0.00455"
"14105000","0.0029"
"14140000","0.0025499999999999997"
"14175000","0.00515"
"14210000","0.0075"
"14245000","0.00705"
"14280000","0.0056"
"14315000","0.00865"
"14350000","0.00715"
"14385000","0.0039"
"14420000","0.00455"
"14455000","0.0044"
"14490000","0.0081"
"14525000","0.0045"
"14560000","0.0054"
"14595000","0.0085"
"14630000","0.007"
"14665000","0.007"
"14700000","0.0045"
"14735000","0.0029"
"14770000","0.0021000000000000003"
"14805000","0.001"
"14840000","0.0009"
"14875000","0.001"
"14910000","0.00275"
"14945000","0.0017999999999999995"
"14980000","0"
"15015000","0.0005"
"15050000","0.00025"
"15085000","0.00125"
"15120000","0.0015"
"15155000","0"
"15190000","0.00025"
"15225000","0"
"15260000","0"
"15295000","0"
"15330000","0"
"15365000","0"
"15400000","0.001"
"15435000","0.00275"
"15470000","0.001"
"15505000","0.004"
"15540000","0.00275"
"15575000","0.00115"
"15610000","0.00275"
"15645000","0.0024500000000000004"
"15680000","0.0048"
"15715000","0.00385"
"15750000","0.00285"
"15785000","0.0011"
"15820000","0.00135"
"15855000","0.001"
"15890000","0.00025"
"15925000","0.0008"
"15960000","0.0006000000000000001"
"15995000","0.0014"
"16030000","0.0015"
"16065000","0.0011"
"16100000","0.0023"
"16135000","0.00165"
"16170000","0.00355"
"16205000","0.0039"
"16240000","0.005849999999999999"
"16275000","0.0096"
"16310000","0.01025"
"16345000","0.00945"
"16380000","0.010399999999999998"
"16415000","0.01305"
"16450000","0.01195"
"16485000","0.01015"
"16520000","0.0114"
"16555000","0.01385"
"16590000","0.0127"
"16625000","0.01185"
"16660000","0.01405"
"16695000","0.0155"
"16730000","0.01125"
"16765000","0.010600000000000002"
"16800000","0.0141"
"16835000","0.01595"
"16870000","0.0135"
"16905000","0.01685"
"16940000","0.0148"
"16975000","0.01565"
"17010000","0.01555"
"17045000","0.0137"
"17080000","0.01495"
"17115000","0.01365"
"17150000","0.015"
"17185000","0.014399999999999998"
"17220000","0.01395"
"17255000","0.013149999999999998"
"17290000","0.01295"
"17325000","0.0133"
"17360000","0.01505"
"17395000","0.0112"
"17430000","0.01565"
"17465000","0.014299999999999998"
"17500000","0.0125"
"17535000","0.01335"
"17570000","0.016900000000000002"
"17605000","0.01"
"17640000","0.01165"
"17675000","0.0108"
"17710000","0.0134"
"17745000","0.014900000000000002"
"17780000","0.01285"
"17815000","0.01135"
"17850000","0.0070999999999999995"
"17885000","0.007449999999999999"
"17920000","0.0038"
"17955000","0.007"
"17990000","0.005050000000000001"
"18025000","0.0056500000000000005"
"18060000","0.0067"
"18095000","0.0071"
"18130000","0.0047"
"18165000","0.00595"
"18200000","0.00605"
"18235000","0.007449999999999999"
"18270000","0.01025"
"18305000","0.0096"
"18340000","0.008"
"18375000","0.01345"
"18410000","0.01085"
"18445000","0.01345"
"18480000","0.0106"
"18515000","0.0144"
"18550000","0.01175"
"18585000","0.01455"
"18620000","0.0118"
"18655000","0.0105"
"18690000","0.007449999999999999"
"18725000","0.01075"
"18760000","0.0122"
"18795000","0.00995"
"18830000","0.01165"
"18865000","0.01305"
"18900000","0.00985"
"18935000","0.01325"
"18970000","0.00775"
"19005000","0.01225"
"19040000","0.00765"
"19075000","0.007300000000000001"
"19110000","0.0065"
"19145000","0.007699999999999999"
"19180000","0.0050999999999999995"
"19215000","0.0035"
"19250000","0.00155"
"19285000","0.0015499999999999995"
"19320000","0.00175"
"19355000","0.0013"
"19390000","0.00025"
"19425000","0.0003"
"19460000","0.0005"
"19495000","0.00025"
"19530000","0.0005"
"19565000","0.0005"
"19600000","0.001"
"19635000","0.001"
"19670000","0.00175"
"19705000","0.00225"
"19740000","0.00075"
"19775000","0"
"19810000","0"
"19845000","0"
"19880000","0"
"19915000","0"
"19950000","0"
"19985000","0"
"20020000","0"
"20055000","0"
"20090000","0"
"20125000","0"
"20160000","0"
"20195000","0"
"20230000","0"
"20265000","0"
"20300000","0"
"20335000","0"
"20370000","0"
"20405000","0"
"20440000","0"
"20475000","0"
"20510000","0"
"20545000","0"
"20580000","0"
"20615000","0"
"20650000","0"
"20685000","0"
"20720000","0"
"20755000","0"
"20790000","0"
"20825000","0.0005"
"20860000","0.00025"
"20895000","0"
"20930000","0.00025"
"20965000","0"
"21000000","0.0005"
"21035000","0.001"
"21070000","0.001"
"21105000","0.00125"
"21140000","0.002"
"21175000","0.002"
"21210000","0.0055"
"21245000","0.0055"
"21280000","0.0075"
"21315000","0.007"
"21350000","0.01085"
"21385000","0.00515"
"21420000","0.00305"
"21455000","0.008"
"21490000","0.0101"
"21525000","0.0098"
"21560000","0.01075"
"21595000","0.008150000000000001"
"21630000","0.0121"
"21665000","0.0068"
"21700000","0.0079"
"21735000","0.0104"
"21770000","0.0121"
"21805000","0.01365"
"21840000","0.01135"
"21875000","0.0067"
"21910000","0.00705"
"21945000","0.007600000000000001"
"21980000","0.01225"
"22015000","0.00995"
"22050000","0.00735"
"22085000","0.0113"
"22120000","0.01025"
"22155000","0.01095"
"22190000","0.01125"
"22225000","0.00925"
"22260000","0.01365"
"22295000","0.01005"
"22330000","0.0121"
"22365000","0.00995"
"22400000","0.01035"
"22435000","0.0081"
"22470000","0.0105"
"22505000","0.00925"
"22540000","0.00935"
"22575000","0.00725"
"22610000","0.00925"
"22645000","0.011"
"22680000","0.0066"
"22715000","0.0073"
"22750000","0.00705"
"22785000","0.0079"
"22820000","0.0086"
"22855000","0.007850000000000001"
"22890000","0.00915"
"22925000","0.00735"
"22960000","0.0075"
"22995000","0.0065"
"23030000","0.0048"
"23065000","0.0046500000000000005"
"23100000","0.0064"
"23135000","0.007149999999999999"
"23170000","0.00545"
"23205000","0.006299999999999999"
"23240000","0.0063"
"23275000","0.0070999999999999995"
"23310000","0.0065"
"23345000","0.006"
"23380000","0.00515"
"23415000","0.004550000000000001"
"23450000","0.00445"
"23485000","0.0065"
"23520000","0.0056500000000000005"
"23555000","0.0062"
"23590000","0.0102"
"23625000","0.00515"
"23660000","0.00725"
"23695000","0.006"
"23730000","0.003"
"23765000","0.0065"
"23800000","0.0013"
"23835000","0.0005"
"23870000","0.0016"
"23905000","0.0014"
"23940000","0.0057"
"23975000","0.0055"
"24010000","0.003650000000000001"
"24045000","0.00195"
"24080000","0.0023"
"24115000","0.0025499999999999997"
"24150000","0.0076"
"24185000","0.00725"
"24220000","0.0075"
"24255000","0.00775"
"24290000","0.0046"
"24325000","0.0011"
"24360000","0.00375"
"24395000","0.0003"
"24430000","0.00185"
"24465000","0.0051"
"24500000","0.0052"
"24535000","0.00775"
"24570000","0.005849999999999999"
"24605000","0.0064"
"24640000","0.00225"
"24675000","0.0048"
"24710000","0.0051"
"24745000","0.0035999999999999995"
"24780000","0.0035"
"24815000","0.006549999999999999"
"24850000","0.005"
"24885000","0.0074"
"24920000","0.00675"
"24955000","0.006900000000000001"
"24990000","0.0085"
"25025000","0.008150000000000001"
"25060000","0.00785"
"25095000","0.00805"
"25130000","0.0141"
"25165000","0.00995"
"25200000","0.01015"
"25235000","0.0095"
"25270000","0.01005"
"25305000","0.0115"
"25340000","0.00995"
"25375000","0.00805"
"25410000","0.008199999999999999"
"25445000","0.0061"
"25480000","0.005749999999999999"
"25515000","0.00935"
"25550000","0.0098"
"25585000","0.007899999999999999"
"25620000","0.0096"
"25655000","0.01095"
"25690000","0.0088"
"25725000","0.0066500000000000005"
"25760000","0.0083"
"25795000","0.0075499999999999986"
"25830000","0.00825"
"25865000","0.010350000000000002"
"25900000","0.0124"
"25935000","0.0093"
"25970000","0.0121"
"26005000","0.00895"
"26040000","0.0055"
"26075000","0.0038"
"26110000","0.00425"
"26145000","0.0064"
"26180000","0.0079"
"26215000","0.00525"
"26250000","0.0060999999999999995"
"26285000","0.005449999999999999"
"26320000","0.00815"
"26355000","0.0026000000000000007"
"26390000","0.00195"
"26425000","0.00365"
"26460000","0.0031"
"26495000","0.00175"
"26530000","0.00355"
"26565000","0.0022"
"26600000","0.0014"
"26635000","0.0013"
"26670000","0.0012"
"26705000","0.00045"
"26740000","0"
"26775000","0.0006"
"26810000","0.0009"
"26845000","0.00115"
"26880000","0.0005"
"26915000","0.00235"
"26950000","0.0034"
"26985000","0.0004"
"27020000","0.00215"
"27055000","0.00125"
"27090000","0.00365"
"27125000","0.004849999999999999"
"27160000","0.0079"
"27195000","0.00305"
"27230000","0.0034500000000000004"
"27265000","0.005849999999999999"
"27300000","0.0075"
"27335000","0.00695"
"27370000","0.01085"
"27405000","0.0095"
"27440000","0.00935"
"27475000","0.008850000000000002"
"27510000","0.0086"
"27545000","0.00535"
"27580000","0.00925"
"27615000","0.0092"
"27650000","0.00905"
"27685000","0.0109"
"27720000","0.01015"
"27755000","0.0115"
"27790000","0.0132"
"27825000","0.0152"
"27860000","0.0146"
"27895000","0.01555"
"27930000","0.01675"
"27965000","0.012649999999999998"
"28000000","0.01335"
"28035000","0.015"
"28070000","0.01145"
"28105000","0.0147"
"28140000","0.01275"
"28175000","0.011149999999999998"
"28210000","0.011100000000000002"
"28245000","0.012649999999999998"
"28280000","0.011200000000000002"
"28315000","0.01455"
"28350000","0.0151"
"28385000","0.0151"
"28420000","0.0127"
"28455000","0.0141"
"28490000","0.014150000000000005"
"28525000","0.01245"
"28560000","0.014"
"28595000","0.0119"
"28630000","0.0156"
"28665000","0.01525"
"28700000","0.01445"
"28735000","0.01415"
"28770000","0.01465"
"28805000","0.016599999999999997"
"28840000","0.01375"
"28875000","0.015950000000000002"
"28910000","0.016800000000000002"
"28945000","0.016800000000000002"
"28980000","0.01505"
"29015000","0.0155"
"29050000","0.00955"
"29085000","0.012649999999999998"
"29120000","0.017049999999999996"
"29155000","0.01245"
"29190000","0.01285"
"29225000","0.012899999999999998"
"29260000","0.013400000000000002"
"29295000","0.0085"
"29330000","0.00845"
"29365000","0.0114"
"29400000","0.0137"
"29435000","0.0119"
"29470000","0.0111"
"29505000","0.01445"
"29540000","0.01305"
"29575000","0.013"
"29610000","0.013800000000000002"
"29645000","0.012"
"29680000","0.011"
"29715000","0.01215"
"29750000","0.00905"
"29785000","0.00795"
"29820000","0.00975"
"29855000","0.006449999999999999"
"29890000","0.0081"
"29925000","0.00955"
"29960000","0.007799999999999999"
"29995000","0.007600000000000001"
"30030000","0.00775"
"30065000","0.007549999999999999"
"30100000","0.0106"
"30135000","0.0076"
"30170000","0.0089"
"30205000","0.012049999999999998"
"30240000","0.00745"
"30275000","0.0083"
"30310000","0.0101"
"30345000","0.007450000000000001"
"30380000","0.005849999999999999"
"30415000","0.007949999999999999"
"30450000","0.008400000000000001"
"30485000","0.008350000000000002"
"30520000","0.008199999999999999"
"30555000","0.0103"
"30590000","0.00805"
"30625000","0.0096"
"30660000","0.01155"
"30695000","0.013800000000000002"
"30730000","0.0105"
"30765000","0.0095"
"30800000","0.01105"
"30835000","0.0142"
"30870000","0.011200000000000002"
"30905000","0.01015"
"30940000","0.008150000000000001"
"30975000","0.0094"
"31010000","0.0128"
"31045000","0.01105"
"31080000","0.0119"
"31115000","0.00935"
"31150000","0.0119"
"31185000","0.0109"
"31220000","0.00835"
"31255000","0.00575"
"31290000","0.0048"
"31325000","0.007549999999999999"
"31360000","0.0066500000000000005"
"31395000","0.01155"
"31430000","0.01415"
"31465000","0.0117"
"31500000","0.01045"
"31535000","0.01525"
"31570000","0.01405"
"31605000","0.00975"
"31640000","0.013450000000000002"
"31675000","0.0122"
"31710000","0.0095"
"31745000","0.00885"
"31780000","0.0132"
"31815000","0.0134"
"31850000","0.0101"
"31885000","0.0143"
"31920000","0.01725"
"31955000","0.01275"
"31990000","0.00455"
"32025000","0.01425"
"32060000","0.01065"
"32095000","0.00535"
"32130000","0.007549999999999999"
"32165000","0.0036"
"32200000","0.0058000000000000005"
"32235000","0.0046500000000000005"
"32270000","0.0056500000000000005"
"32305000","0.0060999999999999995"
"32340000","0.0052"
"32375000","0.0076"
"32410000","0.00835"
"32445000","0.00695"
"32480000","0.01005"
"32515000","0.00745"
"32550000","0.00735"
"32585000","0.0113"
"32620000","0.0068000000000000005"
"32655000","0.0078"
"32690000","0.0034500000000000004"
"32725000","0.005"
"32760000","0.0067"
"32795000","0.0037"
"32830000","0.006500000000000001"
"32865000","0.0031"
"32900000","0.0023"
"32935000","0.004200000000000001"
"32970000","0.0043"
"33005000","0.0046500000000000005"
"33040000","0.00575"
"33075000","0.005350000000000001"
"33110000","0.004200000000000001"
"33145000","0.005"
"33180000","0.007"
"33215000","0.0058000000000000005"
"33250000","0.00875"
"33285000","0.008400000000000001"
"33320000","0.0048"
"33355000","0.0065"
"33390000","0.0019"
"33425000","0.0015"
"33460000","0.00055"
"33495000","0.00215"
"33530000","0.00275"
"33565000","0.0057"
"33600000","0.005900000000000001"
"33635000","0.0045"
"33670000","0.006900000000000001"
"33705000","0.007"
"33740000","0.0070999999999999995"
"33775000","0.00685"
"33810000","0.00675"
"33845000","0.009"
"33880000","0.00805"
"33915000","0.01275"
"33950000","0.004900000000000001"
"33985000","0.00505"
"34020000","0.00725"
"34055000","0.006900000000000001"
"34090000","0.0114"
"34125000","0.00525"
"34160000","0.0058"
"34195000","0.00575"
"34230000","0.0062"
"34265000","0.0026500000000000004"
"34300000","0.0049499999999999995"
"34335000","0.0062"
"34370000","0.00475"
"34405000","0.00805"
"34440000","0.00725"
"34475000","0.0061"
"34510000","0.0065"
"34545000","0.0088"
"34580000","0.0081"
"34615000","0.0024"
"34650000","0.0085"
"34685000","0.0075"
"34720000","0.0026"
"34755000","0.004050000000000001"
"34790000","0.00165"
"34825000","0.005900000000000001"
"34860000","0.005"
"34895000","0.0065"
"34930000","0.00905"
"34965000","0.00835"
"35000000","0.0065"
"35035000","0.004"
"35070000","0.0035999999999999995"
"35105000","0.0038"
"35140000","0.0039"
"35175000","0.004900000000000001"
"35210000","0.0048"
"35245000","0.00725"
"35280000","0.0086"
"35315000","0.00615"
"35350000","0.0073"
"35385000","0.00515"
"35420000","0.00185"
"35455000","0.00335"
"35490000","0.00215"
"35525000","0.0010500000000000002"
"35560000","0.00175"
"35595000","0.00415"
"35630000","0.0008"
"35665000","0.001"
"35700000","0.00455"
"35735000","0.0006"
"35770000","0.00025"
"35805000","0.0006"
"35840000","0.002"
"35875000","0.0048"
"35910000","0.0032"
"35945000","0.003"
"35980000","0.00925"
"36015000","0.0148"
"36050000","0.0145"
"36085000","0.01485"
"36120000","0.0155"
"36155000","0.00825"
"36190000","0.0122"
"36225000","0.00855"
"36260000","0.00805"
"36295000","0.0032"
"36330000","0.0060999999999999995"
"36365000","0.007699999999999999"
"36400000","0.01055"
"36435000","0.00585"
"36470000","0.00425"
"36505000","0.00525"
"36540000","0.00025"
"36575000","0.00025"
"36610000","0"
"36645000","0"
"36680000","0"
"36715000","0"
"36750000","0.0001"
"36785000","0.0026"
"36820000","0.00185"
"36855000","0.0017"
"36890000","0.005199999999999999"
"36925000","0.0023"
