"Step","transfer_warmup150iter_seed2 - 8cover_rate"
"105000","0.9221"
"210000","0.9221"
"315000","0.9221"
"420000","0.9221"
"525000","0.9221"
"630000","0.9221"
"735000","0.9221"
"840000","0.9221"
"945000","0.9221"
"1050000","0.9221"
"1155000","0.9221"
"1260000","0.9221"
"1365000","0.9221"
"1470000","0.9221"
"1575000","0.9221"
"1680000","0.9221"
"1785000","0.9221"
"1890000","0.9221"
"1995000","0.9221"
"2100000","0.9221"
"2205000","0.9221"
"2310000","0.9221"
"2415000","0.9221"
"2520000","0.9221"
"2625000","0.9221"
"2730000","0.9221"
"2835000","0.9221"
"2940000","0.9221"
"3045000","0.9221"
"3150000","0.9221"
"3255000","0.9221"
"3360000","0.9221"
"3465000","0.9221"
"3570000","0.9221"
"3675000","0.9221"
"3780000","0.9221"
"3885000","0.9221"
"3990000","0.9221"
"4095000","0.9221"
"4200000","0.9221"
"4305000","0.9221"
"4410000","0.9221"
"4515000","0.9221"
"4620000","0.9221"
"4725000","0.9221"
"4830000","0.9221"
"4935000","0.9221"
"5040000","0.9221"
"5145000","0.9221"
"5250000","0.9221"
"5355000","0.9075"
"5460000","0.8996999999999999"
"5565000","0.88525"
"5670000","0.8727999999999999"
"5775000","0.8441000000000001"
"5880000","0.7987000000000001"
"5985000","0.77475"
"6090000","0.78585"
"6195000","0.7983"
"6300000","0.8101499999999999"
"6405000","0.80535"
"6510000","0.8065999999999999"
"6615000","0.8249"
"6720000","0.8085500000000001"
"6825000","0.8052"
"6930000","0.8185"
"7035000","0.804"
"7140000","0.8069"
"7245000","0.8123499999999999"
"7350000","0.80545"
"7455000","0.79985"
"7560000","0.8185"
"7665000","0.8181499999999999"
"7770000","0.79515"
"7875000","0.7847000000000001"
"7980000","0.8052"
"8085000","0.82025"
"8190000","0.8295"
"8295000","0.8267"
"8400000","0.81875"
"8505000","0.8406"
"8610000","0.8197000000000001"
"8715000","0.8309"
"8820000","0.8185"
"8925000","0.8058500000000001"
"9030000","0.8013499999999999"
"9135000","0.8064499999999999"
"9240000","0.80725"
"9345000","0.8311"
"9450000","0.8129"
"9555000","0.8241"
"9660000","0.7875"
"9765000","0.7973499999999999"
"9870000","0.8065999999999999"
"9975000","0.8050499999999999"
"10080000","0.80625"
"10185000","0.7845"
"10290000","0.81095"
"10395000","0.81165"
"10500000","0.8196"
"10605000","0.8325499999999999"
"10710000","0.84375"
"10815000","0.8433499999999999"
"10920000","0.8291499999999998"
"11025000","0.8504499999999999"
"11130000","0.8644999999999999"
"11235000","0.8550999999999999"
"11340000","0.8426"
"11445000","0.8409500000000001"
"11550000","0.8295"
"11655000","0.8208"
"11760000","0.82945"
"11865000","0.8324"
"11970000","0.8376999999999999"
"12075000","0.8417"
"12180000","0.8367"
"12285000","0.835"
"12390000","0.8451499999999998"
"12495000","0.8458"
"12600000","0.8545499999999999"
"12705000","0.84565"
"12810000","0.844"
"12915000","0.8372"
"13020000","0.83775"
"13125000","0.8247000000000001"
"13230000","0.8317"
"13335000","0.79845"
"13440000","0.7938999999999999"
"13545000","0.8020499999999999"
"13650000","0.8103999999999999"
"13755000","0.8139500000000001"
"13860000","0.8107"
"13965000","0.8100999999999999"
"14070000","0.807"
"14175000","0.8269500000000001"
"14280000","0.83785"
"14385000","0.8481000000000001"
"14490000","0.84835"
"14595000","0.81155"
"14700000","0.79995"
"14805000","0.8180499999999999"
"14910000","0.82445"
"15015000","0.7991"
"15120000","0.8071"
"15225000","0.7995999999999999"
"15330000","0.7958500000000001"
"15435000","0.8170499999999999"
"15540000","0.8147000000000001"
"15645000","0.823"
"15750000","0.8284499999999999"